PERIODO,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO DE ATENCION,ESTADO,HORARIOS,DIRECCION,ARCHIVO_ORIGEN
2023-06-30,CUSCO,CUSCO,SANTIAGO,ORA ANTONIO LORENA DEL CUSCO,OPERATIVO,08:45 a 16:30,Carlos Ugarte S/N Urb. Primavera Cuartel Agustín Gamarra,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,CUSCO,WANCHAQ,ORA HOSPITAL NACIONAL ADOLFO GUEVARA VELASCO,OPERATIVO,08:45 a 16:30,Ancelmo Alvarez S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,HUANTA,HUANTA,"ORA HOSPITAL DE APOYO HUANTA ""DANIEL ALCIDES CARRION""",OPERATIVO,08:45 a 16:30,Mariscal Castilla Nº 628,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,LA MAR,SAN MIGUEL,ORA SAN MIGUEL,OPERATIVO,08:45 a 16:30,Ramon Castilla s/n,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,CANGALLO,CANGALLO,ORA HOSPITAL DE APOYO CANGALLO,OPERATIVO,08:45 a 16:30,Santa Rosa N° 110,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,LA MAR,TAMBO,ORA TAMBO,OPERATIVO,08:45 a 16:30,Lima s/n,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,HUAMANGA,JESUS NAZARENO,ORA HOSPITAL DE APOYO JESUS NAZARENO,OPERATIVO,08:45 a 16:30,Ciro Alegría Nº 547,7. Reporte II Trimestre 2023.csv
2023-06-30,APURIMAC,CHINCHEROS,ANCCO HUALLO,ORA  CENTRO DE SALUD URIPA,OPERATIVO,08:45 a 16:30,Túpac Amaru S/N  URIPA,7. Reporte II Trimestre 2023.csv
2023-06-30,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,ORA HOSPITAL REGIONAL DOCENTE  HUGO PESCE PESCETTO ANDAHUAYLAS,OPERATIVO,08:45 a 16:30,Hugo Pesce Pesceto S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,HUANTA,SIVIA,ORA HOSPITAL DE APOYO DE SIVIA,OPERATIVO,08:45 a 16:30,Gervacio Santillana S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,LA CONVENCION,KIMBIRI,ORA CENTRO DE SALUD SAN JUAN DE KIMBIRI,OPERATIVO,08:45 a 16:30,Aeropuerto S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,LA CONVENCION,PICHARI,ORA HOSPITAL DE APOYO PICHARI,OPERATIVO,08:45 a 16:30,Amazonas s/n,7. Reporte II Trimestre 2023.csv
2023-06-30,APURIMAC,CHINCHEROS,CHINCHEROS,ORA HOSPITAL DE APOYO CHINCHEROS,OPERATIVO,08:45 a 16:30,Fernando Belaunde Terry S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,CANGALLO,LOS MOROCHUCOS,ORA PAMPA CANGALLO,OPERATIVO,08:45 a 16:30,María Arguedas S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AREQUIPA,AREQUIPA,AREQUIPA,ORA HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA,OPERATIVO,08:45 a 16:45,Daniel Alcides Carrión N° 505,7. Reporte II Trimestre 2023.csv
2023-06-30,TACNA,TACNA,TACNA,ORA TACNA,OPERATIVO,08:45 a 16:45,Blondel S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,HUALGAYOC,BAMBAMARCA,ORA BAMBAMARCA - TITO VILLAR CABEZAS,OPERATIVO,08:45 a 16:30,Av. Ricardo Palma Nº 689,7. Reporte II Trimestre 2023.csv
2023-06-30,PIURA,PIURA,TAMBO GRANDE,ORA TAMBO GRANDE,OPERATIVO,08:45 a 16:30,"Froilan Alama,, AA.HH.Froilan Alama",7. Reporte II Trimestre 2023.csv
2023-06-30,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE,OPERATIVO,08:45 a 16:30,Ramón Castilla Nº 597,7. Reporte II Trimestre 2023.csv
2023-06-30,TUMBES,TUMBES,TUMBES,ORA HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2,OPERATIVO,08:45 a 16:30,24 de Julio Nº 565,7. Reporte II Trimestre 2023.csv
2023-06-30,PIURA,PIURA,Veintises de Octubre,ORA HOSPITAL DE LA AMISTAD PERU - COREA SANTA ROSA II-2,OPERATIVO,08:45 a 16:45,Prolongación Av. Grau/Av. Chulucanas,7. Reporte II Trimestre 2023.csv
2023-06-30,LAMBAYEQUE,CHICLAYO,CHICLAYO,ORA HOSPITAL REGIONAL LAMBAYEQUE,OPERATIVO,08:45 a 16:30,Intersección de Carretera Panamerica Norte y Vía de Evitamiento S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,TRUJILLO,TRUJILLO,ORA REGIONAL DOCENTE DE TRUJILLO,OPERATIVO,08:45 a 16:30,Mansiche Nº 795,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,CAJAMARCA,CAJAMARCA,ORA REGIONAL CAJAMARCA,OPERATIVO,08:45 a 16:30,Larry Jhonson S/N Cdra. 8,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,TRUJILLO,TRUJILLO,ORA HOSPITAL BELEN DE TRUJILLO,OPERATIVO,08:45 a 16:30,Bolívar Nº 350,7. Reporte II Trimestre 2023.csv
2023-06-30,LAMBAYEQUE,CHICLAYO,CHICLAYO,ORA HOSPITAL REGIONAL DOCENTE LAS MERCEDES,OPERATIVO,08:45 a 16:30,Luis Gonzáles  Nº 635,7. Reporte II Trimestre 2023.csv
2023-06-30,LAMBAYEQUE,CHICLAYO,CHICLAYO,ORA HOSPITAL ALMANZOR AGUINAGA ASENJO,OPERATIVO,08:45 a 16:30,Plaza de la Seguridad Social S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,PIURA,SULLANA,SULLANA,ORA HOSPITAL DE APOYO II-SULLANA,OPERATIVO,08:45 a 16:30,Santa Rosa S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,CUTERVO,CUTERVO,ORA SANTA MARIA DE CUTERVO,OPERATIVO,08:45 a 16:30,Ica S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,CHOTA,CHOTA,ORA HOSPITAL DE APOYO CHOTA - JOSE SOTO CADENILLAS,OPERATIVO,08:45 a 16:30,Ezequiel Montoya Nª 718,7. Reporte II Trimestre 2023.csv
2023-06-30,PIURA,PAITA,PAITA,ORA HOSPITAL LAS MERCEDES-PAITA,OPERATIVO,08:45 a 16:30,Zona Industrial Sector II Mz. H Lt. 1 Jr. Los Pescadores S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,LORETO,DATEM DEL MARAÑON,BARRANCA,ORA SAN LORENZO - NUCLEO BASE,OPERATIVO,08:45 a 16:30,Daniel Alcides Carrión S/N - Barrio Huacachina,7. Reporte II Trimestre 2023.csv
2023-06-30,SAN MARTIN,MARISCAL CACERES,JUANJUI,ORA HOSPITAL JUANJUI,OPERATIVO,08:45 a 16:30,Arica N° 205,7. Reporte II Trimestre 2023.csv
2023-06-30,SAN MARTIN,RIOJA,RIOJA,ORA HOSPITAL DE RIOJA,OPERATIVO,08:45 a 16:30,Túpac Amaru S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,LORETO,ALTO AMAZONAS,YURIMAGUAS,ORA HOSPITAL SANTA GEMA YURIMAGUAS,OPERATIVO,08:45 a 16:30,CALLE HUALLAGA  C-4,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,CELENDIN,CELENDÍN,ORA DE APOYO CELENDIN,OPERATIVO,08:45 a 16:30,Túpac Amaru Cdra. 4,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,CAJABAMBA,CAJABAMBA,ORA HOSPITAL NUESTRA SEÑORA DEL ROSARIO,OPERATIVO,08:45 a 16:30,La Torre N° 277,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,SAN MARCOS,PEDRO GÁLVEZ,ORA SAN MARCOS,OPERATIVO,08:45 a 16:30,Av. 28 de Julio S/N Cdra.2,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,CAJAMARCA,CAJAMARCA,ORA SIMON BOLIVAR,OPERATIVO,08:45 a 16:30,Mario Urteaga N° 500,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,PACASMAYO,GUADALUPE,ORA DE APOYO TOMÁS LAFORA,OPERATIVO,08:45 a 16:30,La Victoria S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,ORA BAÑOS DEL INCA,OPERATIVO,08:45 a 16:30,Pachacútec N° 489,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,TRUJILLO,LA ESPERANZA,ORA DISTRITAL JERUSALEN,OPERATIVO,08:45 a 16:30,1 Barrio 3 Mz. 20 Lt. 02 Sector Jerusalén,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,ORA DE APOYO CESAR ABRAHAM VALLEJO MENDOZA,OPERATIVO,08:45 a 16:30,Gustavo Pinillo S/N - Barrio San Cristobal,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,CHEPEN,CHEPEN,ORA DE APOYO CHEPEN,OPERATIVO,08:45 a 16:30,28 de Julio S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,ORA DE APOYO LEONCIO PRADO,OPERATIVO,08:45 a 16:30,10 de Julio N° 209,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,OTUZCO,OTUZCO,ORA DE APOYO OTUZCO ELPIDIO BEROVIDES PEREZ,OPERATIVO,08:45 a 16:30,Progreso N° 385,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,ASCOPE,PAIJAN,ORA PAIJAN,OPERATIVO,08:45 a 16:30,Vía Panamericana S/N Sector Manco Capac,7. Reporte II Trimestre 2023.csv
2023-06-30,LA LIBERTAD,VIRU,VIRU,ORA PROVINCIAL DE VIRÚ,OPERATIVO,08:45 a 16:30,Sucre Nº 799,7. Reporte II Trimestre 2023.csv
2023-06-30,SAN MARTIN,SAN MARTIN,TARAPOTO,ORA HOSPITAL TARAPOTO,OPERATIVO,08:45 a 16:30,Angel Delgado Morey Nº 503,7. Reporte II Trimestre 2023.csv
2023-06-30,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,ORA HOSPITAL MOYOBAMBA,OPERATIVO,08:45 a 16:30,Grau cuadra 4,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANCAVELICA,HUANCAVELICA,ASCENSIÓN,ORA HOSPITAL II HUANCAVELICA,OPERATIVO,08:45 a 16:45,Teresa de Jurnet S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,UCAYALI,PADRE ABAD,PADRE ABAD,ORA AGUAYTIA,OPERATIVO,08:45 a 16:30,Victor Pinedo / Palmeras Mz. 152A Junta Vecinal Pampayurac,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,ORA HOSPITAL REGIONAL ZACARIAS CORREA VALDIVIA,OPERATIVO,08:45 a 16:45,Andrés Avelino Cáceres S/N - Barrio Yananaco,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,ORA HUANDO,DESPLAZAMIENTO,08:45 a 16:45,Cementerio s/n,7. Reporte II Trimestre 2023.csv
2023-06-30,UCAYALI,CORONEL PORTILLO,YARINACOCHA,ORA HOSPITAL AMAZÓNICO - YARINACOCHA,OPERATIVO,08:45 a 16:30,Aguaytia N° 605,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANCAVELICA,TAYACAJA,PAMPAS,ORA HOSPITAL DE PAMPAS,OPERATIVO,08:45 a 16:45,Bolívar S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANCAVELICA,ANGARAES,LIRCAY,ORA LIRCAY,DESPLAZAMIENTO,08:45 a 16:45,Esmeralda S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANCAVELICA,HUANCAVELICA,YAULI,ORA YAULI,OPERATIVO,08:45 a 16:45,Jorge Chávez S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANCAVELICA,ACOBAMBA,PAUCARA,ORA PAUCARA,OPERATIVO,08:45 a 16:45,Lircay s/n,7. Reporte II Trimestre 2023.csv
2023-06-30,ICA,ICA,ICA,ORA REGIONAL DE ICA,OPERATIVO,08:45 a 16:30,Huacachina S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,UCAYALI,CORONEL PORTILLO,CALLERIA,ORA HOSPITAL REGIONAL DE PUCALLPA,OPERATIVO,08:45 a 16:30,Agustin Cauper N° 285,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,LUCANAS,PUQUIO,ORA FELIPE HUAMAN POMA DE AYALA,OPERATIVO,08:45 a 16:30,Arnaldo Alvarado S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AYACUCHO,PARINACOCHAS,CORACORA,ORA HOSPITAL DE APOYO DE CORACORA,OPERATIVO,08:45 a 16:30,La Cultura S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,ICA,ICA,ICA,ORA SANTA MARIA DEL SOCORRO,OPERATIVO,08:45 a 16:30,Castrovirreyna N° 759,7. Reporte II Trimestre 2023.csv
2023-06-30,ICA,PISCO,PISCO,ORA SAN JUAN DE DIOS,OPERATIVO,08:45 a 16:30,Fermín Tanguis S/N (Altura del Fundo Alto de la Luna),7. Reporte II Trimestre 2023.csv
2023-06-30,ICA,CHINCHA,CHINCHA ALTA,ORA SAN JOSE DE CHINCHA,OPERATIVO,08:45 a 16:30,Abelardo Alva Maurtua Nº 600,7. Reporte II Trimestre 2023.csv
2023-06-30,ICA,NASCA,NASCA,ORA HOSPITAL DE APOYO DE NASCA,OPERATIVO,08:45 a 16:30,Callao S/N - 5ta Cuadra,7. Reporte II Trimestre 2023.csv
2023-06-30,ICA,ICA,ICA,ORA AUGUSTO HERNANDEZ MENDOZA,OPERATIVO,08:45 a 16:30,Av. José Matias Manzanilla S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANCAVELICA,CHURCAMPA,CHURCAMPA,ORA CHURCAMPA,OPERATIVO,08:45 a 16:45,Ricardo Palma N° 535 (Instalaciones del Centro de Salud),7. Reporte II Trimestre 2023.csv
2023-06-30,PASCO,PASCO,YANACANCHA,ORA DR. DANIEL ALCIDES CARRION GARCIA,OPERATIVO,08:45 a 16:45,Los Incas S/N Urb. San Juan,7. Reporte II Trimestre 2023.csv
2023-06-30,PASCO,OXAPAMPA,OXAPAMPA,ORA HOSPITAL ERNESTO GERMAN GUZMAN GONZALES,OPERATIVO,08:45 a 16:45,Eduardo Loechle S/N - Chontabamba,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,PACHITEA,UMARI,ORA TAMBILLO UMARI,OPERATIVO,08:45 a 16:45,Huanuco - Panao Km 37,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,YAROWILCA,CHAVINILLO,ORA CHAVINILLO,OPERATIVO,08:45 a 16:45,San Juan N° 102,7. Reporte II Trimestre 2023.csv
2023-06-30,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,ORA HOSPITAL REGIONAL VIRGEN DE FATIMA,OPERATIVO,08:45 a 16:45,Daniel Alcides Carrión N° 035,7. Reporte II Trimestre 2023.csv
2023-06-30,AMAZONAS,BAGUA,BAGUA,ORA HOSPITAL DE APOYO GUSTAVO LANATTA LUJAN,OPERATIVO,08:45 a 16:45,Héroes de Cenepa N°980,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,JAEN,JAEN,ORA HOSPITAL GENERAL DE JAEN,OPERATIVO,08:45 a 16:45,Huamantanga s/n,7. Reporte II Trimestre 2023.csv
2023-06-30,AMAZONAS,BAGUA,IMAZA,ORA CHIRIACO,OPERATIVO,08:45 a 16:45,Junin S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,ORA HOSPITAL DE APOYO SANTIAGO APOSTOL DE UTCUBAMBA,OPERATIVO,08:45 a 16:45,San Felipe Santiago N°111,7. Reporte II Trimestre 2023.csv
2023-06-30,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,ORA SAN IGNACIO,OPERATIVO,08:45 a 16:45,"Abelardo Quiñones S/N, Sector Santiago",7. Reporte II Trimestre 2023.csv
2023-06-30,AMAZONAS,BONGARA,FLORIDA,ORA POMACOCHAS,OPERATIVO,08:45 a 16:45,Pomacochas S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AMAZONAS,CONDORCANQUI,NIEVA,ORA SANTA MARIA DE NIEVA,OPERATIVO,08:45 a 16:45,"Javier Pérez de Cuellar S/N 
Mz. N Lt. 03 Asent.Humano Héctor Peas Tsegkuan",7. Reporte II Trimestre 2023.csv
2023-06-30,AMAZONAS,UTCUBAMBA,LONYA GRANDE,ORA LONYA GRANDE,OPERATIVO,08:45 a 16:45,Alto Amazonas 340,7. Reporte II Trimestre 2023.csv
2023-06-30,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,ORA GALILEA,OPERATIVO,08:45 a 16:45,La Amistad S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,HUANUCO,AMARILIS,ORA CARLOS SHOWING FERRARI,OPERATIVO,08:45 a 16:45,Micaela Bastidas S/N Paucarbamba,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,ORA SANTA MARIA DEL VALLE,OPERATIVO,08:45 a 16:45,Libertad  S/N Intersección Carretera Central,7. Reporte II Trimestre 2023.csv
2023-06-30,SAN MARTIN,TOCACHE,TOCACHE,ORA HOSPITAL DE TOCACHE,OPERATIVO,08:45 a 16:45,Ricardo Palma N° 550,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,HUANUCO,CHINCHAO,ORA ACOMAYO,OPERATIVO,08:45 a 16:45,Iguarizo S/N Mz. 6 Lt. 02,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,HUANUCO,HUÁNUCO,ORA HOSPITAL REGIONAL HERMILIO VALDIZAN,OPERATIVO,08:45 a 16:45,Hermilio Valdizan Nº 950,7. Reporte II Trimestre 2023.csv
2023-06-30,PASCO,PASCO,PAUCARTAMBO,PAP PAUCARTAMBO - JR15,OPERATIVO,08:45 a 16:45,Plaza 28 de Julio S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,PASCO,PASCO,CHAUPIMARCA,ORA HOSPITAL II PASCO,OPERATIVO,08:45 a 16:45,Barrio Buenos Aires S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,PACHITEA,PANAO,ORA PANAO,OPERATIVO,08:45 a 16:45,Grau Nº 193,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,LEONCIO PRADO,RUPA-RUPA,ORA HOSPITAL TINGO MARIA,OPERATIVO,08:45 a 16:45,Mapresa S/N Luyando,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,LEONCIO PRADO,JOSÉ CRESPO Y CASTILLO,ORA AUCAYACU,OPERATIVO,08:45 a 16:45,Grau S/N cuadra 4,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,HUAMALIES,LLATA,ORA LLATA,OPERATIVO,08:45 a 16:45,28 de Julio N° 216,7. Reporte II Trimestre 2023.csv
2023-06-30,HUANUCO,DOS DE MAYO,LA UNION,ORA LA UNION,OPERATIVO,08:45 a 16:45,Dos de Mayo N° 185,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,LIMA,ORA INSTITUTO NACIONAL MATERNO PERINATAL,OPERATIVO,08:45 a 16:45,Miroquesada Nº 941 - Lima,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,VILLA MARÍA DEL TRIUNFO,ORA DANIEL ALCIDES CARRION,OPERATIVO,08:45 a 16:45,Pachacutec N° 3470 - Pasando el Terminal Pesquero.,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,EL AGUSTINO,ORA HOSPITAL NACIONAL HIPOLITO UNANUE,OPERATIVO,08:45 a 16:45,Cesar Vallejo Nº 1390,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ORA HOSPITAL SAN JUAN DE LURIGANCHO,OPERATIVO,08:45 a 16:45,Canto Grande S/N - Altura del paradero 10,7. Reporte II Trimestre 2023.csv
2023-06-30,CALLAO,CALLAO,CALLAO,ORA NAC. DANIEL A. CARRIÓN,OPERATIVO,08:45 a 16:45,Guardia Chalaca Nº 2176 - Bellavista,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,JESÚS MARÍA,ORA HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS,OPERATIVO,08:45 a 16:45,AV. SALAVERRY CDRA. 13 - PUERTA 6,7. Reporte II Trimestre 2023.csv
2023-06-30,APURIMAC,ABANCAY,ABANCAY,ORA HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA,OPERATIVO,08:45 a 16:30,Daniel Alcides Carrión S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,CUSCO,CUSCO,ORA HOSPITAL DE APOYO DEPARTAMENTAL CUSCO,OPERATIVO,08:45 a 16:30,La Cultura S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,CUSCO,SANTIAGO,ORA BELEMPAMPA,OPERATIVO,08:45 a 16:30,21 de Mayo S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,CANCHIS,SICUANI,ORA SICUANI,OPERATIVO,08:45 a 16:30,Manuel Callo Zevallos N° 519 - Hospital MINSA Sicuani,7. Reporte II Trimestre 2023.csv
2023-06-30,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,ORA SANTA ROSA,OPERATIVO,08:45 a 16:30,Cajamarca N° 171,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,LA CONVENCION,SANTA ANA,ORA QUILLABAMBA,OPERATIVO,08:45 a 16:30,General Gamarra S/N - Hospital Quillabamba,7. Reporte II Trimestre 2023.csv
2023-06-30,APURIMAC,AYMARAES,CHALHUANCA,ORA CHALHUANCA,OPERATIVO,08:45 a 16:30,Bolivar S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,ESPINAR,ESPINAR,ORA ESPINAR,OPERATIVO,08:45 a 16:30,Domingo Huarca Cruz S/N Barrio Túpac Amaru  - Hospital Espinar,7. Reporte II Trimestre 2023.csv
2023-06-30,MADRE DE DIOS,TAHUAMANU,IBERIA,ORA SAN MARTIN DE PORRES DE IBERIA,OPERATIVO,08:45 a 16:30,Mocopata S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,APURIMAC,COTABAMBAS,TAMBOBAMBA,ORA TAMBOBAMBA,OPERATIVO,08:45 a 16:30,Hospital Tambobamba,7. Reporte II Trimestre 2023.csv
2023-06-30,CUSCO,CHUMBIVILCAS,SANTO TOMAS,ORA SANTO TOMAS,OPERATIVO,08:45 a 16:30,Andres Avelino Caceres - Hospital Santo Tomas,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,SANTA ANITA,ORA HOSP. JORGE VOTO BERNALES,OPERATIVO,08:45 a 16:45,"CARRETERA CENTRAL KM. 3,5 - SANTA ANITA",7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,VILLA MARÍA DEL TRIUNFO,CMI JOSE CARLOS MARIATEGUI,OPERATIVO,08:45 a 16:45,"Necochea s/n, AH. Jose Carlos Mariategui, Villa Maria del Triunfo.",7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,CHORRILLOS,CMI VIRGEN DEL CARMEN,OPERATIVO,08:45 a 16:45,AV. LEOPOLDO ARIAS 200 FRENTE AL COLISEO MARISCAL CACERES,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,PUENTE PIEDRA,CARLOS LANFRANCO LA HOZ,OPERATIVO,08:45 a 16:45,AV. SAENZ PEÑA S/N KM 30,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,SAN BORJA,PVM - SAN SAN BORJA,OPERATIVO,08:45 a 16:45,SAN LUIS 1673 - URB JACARANDA II,7. Reporte II Trimestre 2023.csv
2023-06-30,CALLAO,CALLAO,VENTANILLA,PVM VENTANILLA,OPERATIVO,08:45 a 16:45,La Playa S/N altura la Urb. Zona Comercial frente a la Plaza Cívica,7. Reporte II Trimestre 2023.csv
2023-06-30,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,ORA HOSPITAL SAN JOSE,OPERATIVO,08:45 a 16:45,Las Magnolias 475 Carmen de la Legua-Reynoso,7. Reporte II Trimestre 2023.csv
2023-06-30,CALLAO,CALLAO,MI PERÚ,AG MI PERU,OPERATIVO,08:45 a 16:45,Mz. G7 Lt. 06 Mi Perú  interior de la Sede Municipal.,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,SAN MARTÍN DE PORRES,ORA NACIONAL CAYETANO HEREDIA,OPERATIVO,08:45 a 16:45,Honorio Delgado N° 262 - Urb. Ingeniería / Obstetricia,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,HUAURA,HUACHO,ORA HOSPITAL GENERAL DE HUACHO,OPERATIVO,08:45 a 16:45,Jose Arnaldo Arambulo La Rosa N° 251,7. Reporte II Trimestre 2023.csv
2023-06-30,CALLAO,CALLAO,VENTANILLA,ORA HOSPITAL DE VENTANILLA,OPERATIVO,08:45 a 16:45,Pedro Beltran S/N Ventanilla - Hospital de Ventanilla,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,ATE,ORA HOSPITAL DE HUAYCAN,OPERATIVO,08:45 a 16:45,José C.Mariátegui S/N Zona B - A.H.Huaycán S/N Ate Lima Lima,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,CAÑETE,SAN LUIS,ORA HOSPITAL REZOLA,OPERATIVO,08:45 a 16:45,Distrito de San Luis S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,LIMA,ORA NACIONAL DOS DE MAYO,OPERATIVO,08:45 a 16:45,Parque Historia De La Medicina Peruana S/N Altura Cuadra 13 Av Grau,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,LIMA,COMAS,ORA HOSPITAL NACIONAL SERGIO E. BERNALES,OPERATIVO,08:45 a 16:45,"Túpac Amaru N° 8000, Collique, Comas.",7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,HUARAL,HUARAL,ORA HOSPITAL SAN JUAN BAUTISTA HUARAL,OPERATIVO,08:45 a 16:45,Tacna Nº 120 Urb. San Juan I,7. Reporte II Trimestre 2023.csv
2023-06-30,LIMA,BARRANCA,BARRANCA,ORA HOSPITAL DE BARRANCA,OPERATIVO,08:45 a 16:45,Nicolás de Piérola Nº 210 -224,7. Reporte II Trimestre 2023.csv
2023-03-31,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,ORA VILCASHUAMAN,OPERATIVO,08:45 a 16:30,Vilcasraymi S/N,6. Reporte I Trimestre 2023.csv
